-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2014 through 12/31/2018 in LST
Location: Latitude  31.93   Longitude -4.42 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1307.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,T2M
2014,1,2,2,87.45,1.95,306.0,30.66,0.0,4.58
2014,1,2,3,87.4,1.77,312.3,29.94,0.0,4.91
2014,1,2,4,87.38,1.81,319.3,30.31,0.0,4.81
2014,1,2,5,87.4,2.01,330.1,31.27,0.0,4.52
2014,1,2,6,87.46,2.22,341.3,32.22,0.0,4.18
2014,1,2,7,87.49,2.06,348.3,32.31,23.85,4.59
2014,1,2,8,87.54,1.88,351.1,32.89,194.32,6.78
2014,1,2,9,87.61,1.56,348.5,19.36,372.45,10.26
2014,1,2,10,87.62,0.67,216.5,14.11,498.0,13.48
2014,1,2,11,87.58,1.66,214.9,12.75,611.28,15.44
2014,1,2,12,87.51,2.11,220.4,12.56,625.97,16.79
2014,1,2,13,87.45,2.24,221.0,12.95,592.45,17.63
2014,1,2,14,87.42,1.98,218.0,13.79,482.05,17.93
2014,1,2,15,87.42,1.69,207.9,15.24,323.05,17.48
2014,1,2,16,87.44,1.57,190.3,24.37,137.32,14.72
2014,1,2,17,87.49,2.07,194.0,26.32,6.55,11.18
2014,1,2,18,87.58,1.92,216.5,27.2,0.0,9.77
2014,1,2,19,87.65,1.74,254.0,29.35,0.0,8.72
2014,1,2,20,87.7,1.89,291.7,32.25,0.0,7.77
2014,1,2,21,87.72,2.13,315.6,34.54,0.0,7.19
2014,1,2,22,87.73,2.23,328.4,35.9,0.0,7.03
2014,1,2,23,87.71,2.24,336.1,37.23,0.0,7.0
2014,1,3,0,87.67,2.24,339.4,38.84,0.0,6.86
2014,1,3,1,87.65,2.23,339.5,40.98,0.0,6.6
2014,1,3,2,87.63,2.22,337.8,42.86,0.0,6.3
2014,1,3,3,87.62,2.21,337.1,44.64,0.0,6.05
2014,1,3,4,87.61,2.17,337.5,45.76,0.0,5.93
2014,1,3,5,87.63,2.09,337.2,46.1,0.0,5.97
2014,1,3,6,87.69,1.96,335.7,45.68,0.0,6.16
2014,1,3,7,87.75,1.8,332.2,44.59,22.92,6.66
2014,1,3,8,87.81,1.42,326.8,43.07,192.6,9.41
2014,1,3,9,87.87,0.9,291.4,28.86,376.48,12.87
2014,1,3,10,87.89,2.7,211.2,18.22,521.42,16.14
2014,1,3,11,87.83,3.85,205.6,15.58,610.45,17.85
2014,1,3,12,87.75,4.35,201.4,14.56,632.92,18.7
2014,1,3,13,87.69,4.58,198.3,14.07,592.38,19.09
2014,1,3,14,87.65,4.67,195.0,14.0,490.1,18.95
2014,1,3,15,87.64,4.62,190.1,14.41,330.55,18.12
2014,1,3,16,87.66,3.14,181.6,21.45,141.23,14.82
2014,1,3,17,87.69,3.2,180.4,30.03,6.97,10.17
2014,1,3,18,87.74,3.01,189.2,31.3,0.0,8.93
2014,1,3,19,87.79,2.74,205.1,31.23,0.0,8.38
2014,1,3,20,87.82,2.63,221.5,31.24,0.0,7.83
2014,1,3,21,87.83,2.65,234.2,31.69,0.0,7.18
2014,1,3,22,87.83,2.66,243.6,31.89,0.0,6.7
2014,1,3,23,87.8,2.57,251.8,31.34,0.0,6.55
2014,1,4,0,87.75,2.37,260.8,30.18,0.0,6.75
2014,1,4,1,87.72,2.13,273.0,29.12,0.0,7.13
2014,1,4,2,87.7,1.93,289.1,28.81,0.0,7.42
2014,1,4,3,87.67,1.89,308.1,29.93,0.0,7.33
2014,1,4,4,87.64,1.89,323.2,32.03,0.0,7.12
2014,1,4,5,87.65,1.69,332.1,34.4,0.0,7.06
2014,1,4,6,87.68,1.64,335.5,37.15,0.0,6.86
2014,1,4,7,87.73,1.79,335.9,40.05,21.23,6.74
2014,1,4,8,87.78,1.62,339.8,41.64,187.75,9.02
2014,1,4,9,87.86,1.29,330.6,29.84,368.17,12.31
2014,1,4,10,87.87,2.58,223.0,17.74,513.62,15.53
2014,1,4,11,87.8,3.96,212.7,14.95,606.47,17.41
2014,1,4,12,87.7,4.63,210.9,14.2,631.28,18.43
2014,1,4,13,87.63,4.27,218.5,14.16,592.9,19.05
2014,1,4,14,87.65,3.21,242.2,15.09,489.12,19.42
2014,1,4,15,87.65,2.24,250.4,16.92,333.4,19.16
2014,1,4,16,87.65,1.21,219.0,28.73,144.7,15.76
2014,1,4,17,87.68,1.24,220.8,31.34,7.6,11.88
2014,1,4,18,87.73,1.02,244.4,32.54,0.0,10.32
2014,1,4,19,87.78,1.25,294.1,35.21,0.0,8.95
2014,1,4,20,87.81,2.22,317.9,38.64,0.0,7.79
2014,1,4,21,87.82,2.97,333.0,45.28,0.0,6.4
2014,1,4,22,87.81,3.4,340.4,55.13,0.0,5.23
2014,1,4,23,87.75,3.6,343.2,66.01,0.0,4.42
2014,1,5,0,87.72,3.82,346.5,76.93,0.0,3.84
2014,1,5,1,87.69,3.91,347.0,85.2,0.0,3.53
2014,1,5,2,87.68,3.94,343.6,89.7,0.0,3.15
2014,1,5,3,87.65,4.05,342.2,88.49,0.0,2.75
2014,1,5,4,87.65,4.28,345.1,85.21,0.0,2.45
2014,1,5,5,87.71,4.61,351.1,82.15,0.0,2.29
2014,1,5,6,87.78,4.78,356.3,82.12,0.0,2.04
2014,1,5,7,87.83,4.6,358.0,80.66,17.98,2.23
2014,1,5,8,87.88,4.73,359.9,65.75,173.77,5.55
2014,1,5,9,87.93,3.48,5.6,48.68,349.17,9.06
2014,1,5,10,87.93,1.27,43.4,36.58,483.3,12.54
2014,1,5,11,87.86,2.48,173.0,23.93,604.9,15.66
2014,1,5,12,87.77,4.16,187.6,21.12,593.33,16.91
2014,1,5,13,87.71,4.79,194.4,21.13,571.8,17.32
2014,1,5,14,87.68,4.92,198.1,22.0,468.35,17.25
2014,1,5,15,87.66,4.81,197.4,23.88,304.92,16.51
2014,1,5,16,87.65,3.4,189.0,31.45,138.23,13.84
2014,1,5,17,87.66,3.26,182.1,45.18,7.5,9.12
2014,1,5,18,87.69,3.19,188.3,49.8,0.0,7.77
2014,1,5,19,87.72,2.92,202.3,53.0,0.0,6.98
2014,1,5,20,87.72,2.7,218.4,55.61,0.0,6.4
2014,1,5,21,87.71,2.64,230.7,57.81,0.0,5.95
2014,1,5,22,87.68,2.6,236.6,58.56,0.0,5.72
2014,1,5,23,87.63,2.48,238.4,58.39,0.0,5.64
2014,1,6,0,87.57,2.29,239.3,56.96,0.0,5.68
2014,1,6,1,87.52,2.08,241.6,55.02,0.0,5.7
2014,1,6,2,87.48,1.87,249.1,53.31,0.0,5.66
2014,1,6,3,87.44,1.65,263.0,51.65,0.0,5.56
2014,1,6,4,87.43,1.52,283.3,49.79,0.0,5.47
2014,1,6,5,87.46,1.55,307.4,48.37,0.0,5.25
2014,1,6,6,87.5,1.77,326.3,47.58,0.0,4.87
2014,1,6,7,87.54,2.01,336.9,47.35,21.75,4.65
2014,1,6,8,87.59,1.9,345.4,44.07,189.7,7.67
2014,1,6,9,87.63,2.03,347.2,30.02,375.25,11.62
2014,1,6,10,87.62,0.85,295.1,21.77,523.42,15.29
2014,1,6,11,87.55,1.57,226.5,16.65,616.53,17.83
2014,1,6,12,87.45,2.14,215.7,15.02,641.4,19.06
2014,1,6,13,87.38,2.18,214.0,14.34,602.05,19.72
2014,1,6,14,87.34,1.94,209.6,14.36,497.0,19.89
2014,1,6,15,87.33,1.67,196.7,15.22,339.85,19.36
2014,1,6,16,87.36,1.42,169.5,24.75,150.23,16.47
2014,1,6,17,87.42,1.86,157.6,25.92,8.75,13.07
2014,1,6,18,87.49,1.63,162.5,27.08,0.0,11.69
2014,1,6,19,87.55,1.02,179.4,27.82,0.0,11.06
2014,1,6,20,87.59,0.37,246.2,28.67,0.0,10.5
2014,1,6,21,87.61,0.84,330.7,29.43,0.0,9.94
2014,1,6,22,87.6,1.43,352.0,31.03,0.0,9.21
2014,1,6,23,87.56,1.86,3.4,32.39,0.0,8.45
2014,1,7,0,87.51,2.07,8.6,33.73,0.0,7.79
2014,1,7,1,87.49,2.09,11.0,34.32,0.0,7.42
2014,1,7,2,87.48,2.01,12.0,34.35,0.0,7.23
2014,1,7,3,87.46,1.93,12.2,34.3,0.0,7.07
2014,1,7,4,87.46,1.89,12.9,34.35,0.0,6.87
2014,1,7,5,87.47,1.79,14.2,34.17,0.0,6.77
2014,1,7,6,87.51,1.62,15.4,34.03,0.0,6.65
2014,1,7,7,87.56,1.37,13.9,33.35,22.15,6.83
2014,1,7,8,87.62,0.97,13.7,34.14,193.05,9.17
2014,1,7,9,87.7,0.57,67.5,24.55,380.85,12.27
2014,1,7,10,87.71,2.36,166.0,19.9,529.95,15.44
2014,1,7,11,87.65,3.34,178.6,17.65,618.65,17.18
2014,1,7,12,87.58,3.92,182.8,16.37,643.72,18.1
2014,1,7,13,87.53,4.31,185.9,15.66,605.33,18.47
2014,1,7,14,87.5,4.34,187.1,15.69,500.83,18.23
2014,1,7,15,87.51,4.08,187.3,16.4,343.67,17.39
2014,1,7,16,87.52,2.65,181.5,24.55,152.3,14.3
2014,1,7,17,87.56,2.76,175.6,32.01,9.02,10.12
2014,1,7,18,87.61,2.53,177.1,31.93,0.0,9.41
2014,1,7,19,87.65,2.17,182.9,31.0,0.0,9.29
2014,1,7,20,87.67,1.78,191.7,30.25,0.0,9.25
2014,1,7,21,87.68,1.57,205.6,30.46,0.0,8.91
2014,1,7,22,87.68,1.53,218.9,31.36,0.0,8.36
2014,1,7,23,87.65,1.43,224.4,32.15,0.0,7.87
2014,1,8,0,87.62,1.03,234.5,32.0,0.0,7.87
2014,1,8,1,87.61,0.77,247.1,32.02,0.0,7.74
2014,1,8,2,87.62,0.72,254.6,32.31,0.0,7.55
2014,1,8,3,87.61,0.59,253.1,32.59,0.0,7.36
2014,1,8,4,87.6,0.39,242.8,33.33,0.0,7.03
2014,1,8,5,87.61,0.24,209.7,34.31,0.0,6.67
2014,1,8,6,87.63,0.33,178.3,35.48,0.0,6.31
2014,1,8,7,87.66,0.53,180.0,36.5,20.85,6.26
2014,1,8,8,87.71,0.66,182.6,37.71,188.23,8.23
2014,1,8,9,87.76,2.06,189.2,28.03,375.7,11.44
2014,1,8,10,87.77,4.42,192.7,24.66,525.83,14.17
2014,1,8,11,87.72,5.14,190.1,22.6,620.62,15.4
2014,1,8,12,87.63,5.21,188.5,21.5,650.78,16.0
2014,1,8,13,87.57,4.95,187.2,21.13,609.97,16.2
2014,1,8,14,87.53,4.67,185.6,21.33,506.02,15.99
2014,1,8,15,87.52,4.3,181.1,22.44,348.42,15.31
2014,1,8,16,87.51,2.95,173.2,28.7,156.75,12.94
2014,1,8,17,87.55,3.08,167.5,39.64,10.05,8.49
2014,1,8,18,87.59,3.28,168.2,42.37,0.0,7.14
2014,1,8,19,87.62,3.24,165.9,44.65,0.0,6.24
2014,1,8,20,87.63,3.07,163.9,46.79,0.0,5.47
2014,1,8,21,87.62,2.82,165.2,48.92,0.0,4.83
2014,1,8,22,87.61,2.46,171.3,50.75,0.0,4.4
2014,1,8,23,87.59,2.01,178.9,51.81,0.0,4.24
2014,1,9,0,87.56,1.74,185.3,53.3,0.0,3.97
2014,1,9,1,87.55,1.57,192.9,55.08,0.0,3.64
2014,1,9,2,87.54,1.34,196.4,56.22,0.0,3.44
2014,1,9,3,87.52,1.18,200.3,57.32,0.0,3.34
2014,1,9,4,87.51,1.17,208.1,57.68,0.0,3.43
2014,1,9,5,87.5,0.96,196.4,58.18,0.0,3.48
2014,1,9,6,87.49,0.81,165.6,59.39,0.0,3.36
2014,1,9,7,87.49,0.86,141.1,61.05,16.33,3.35
2014,1,9,8,87.51,0.83,129.6,58.0,155.57,4.9
2014,1,9,9,87.59,2.5,172.0,49.23,323.77,8.04
2014,1,9,10,87.62,4.55,178.2,44.76,470.25,10.37
2014,1,9,11,87.57,4.99,177.6,42.61,533.7,11.36
2014,1,9,12,87.46,4.66,171.2,42.83,450.15,11.52
2014,1,9,13,87.35,4.34,162.3,41.87,360.95,12.06
2014,1,9,14,87.29,4.31,160.2,40.7,316.65,12.48
2014,1,9,15,87.28,4.19,165.6,41.47,212.43,12.05
2014,1,9,16,87.27,3.18,163.6,45.37,98.15,10.62
2014,1,9,17,87.25,2.35,149.1,55.84,6.9,7.61
2014,1,9,18,87.25,2.38,145.8,56.87,0.0,6.81
2014,1,9,19,87.26,2.31,145.4,55.69,0.0,6.34
2014,1,9,20,87.27,2.26,147.6,55.05,0.0,5.57
2014,1,9,21,87.28,2.02,152.5,53.7,0.0,5.06
2014,1,9,22,87.29,1.6,159.5,52.87,0.0,4.72
2014,1,9,23,87.27,1.25,176.8,52.66,0.0,4.46
2014,1,10,0,87.25,1.05,194.3,53.54,0.0,4.13
2014,1,10,1,87.22,0.81,187.1,54.68,0.0,3.69
2014,1,10,2,87.17,0.56,137.2,54.97,0.0,3.47
2014,1,10,3,87.11,0.85,96.8,55.54,0.0,3.36
2014,1,10,4,87.09,1.14,111.1,58.13,0.0,2.76
2014,1,10,5,87.11,1.3,122.1,61.01,0.0,2.66
2014,1,10,6,87.13,1.04,107.9,62.08,0.0,2.89
2014,1,10,7,87.14,1.03,68.4,61.54,9.25,3.47
2014,1,10,8,87.15,2.04,45.6,57.56,59.55,4.99
2014,1,10,9,87.17,2.53,71.6,51.72,108.35,7.13
2014,1,10,10,87.15,3.9,118.8,42.26,139.43,10.07
2014,1,10,11,87.09,5.96,142.4,34.13,118.03,12.06
2014,1,10,12,86.99,7.7,154.6,30.81,370.85,12.92
2014,1,10,13,86.93,8.54,170.5,32.71,333.1,12.54
2014,1,10,14,86.91,8.0,184.8,41.0,120.62,11.11
2014,1,10,15,86.92,6.26,191.5,55.54,79.9,9.01
2014,1,10,16,86.94,4.28,194.1,71.55,36.65,7.04
2014,1,10,17,86.97,2.54,180.0,82.68,3.8,5.66
2014,1,10,18,87.01,1.99,158.5,87.41,0.0,5.18
2014,1,10,19,87.04,1.92,155.4,90.15,0.0,4.82
2014,1,10,20,87.07,1.95,147.4,91.68,0.0,4.43
2014,1,10,21,87.09,2.13,127.6,92.11,0.0,4.08
2014,1,10,22,87.09,2.45,112.3,91.76,0.0,3.87
2014,1,10,23,87.06,2.61,104.6,91.7,0.0,3.74
2014,1,11,0,87.03,2.42,90.5,91.97,0.0,3.72
2014,1,11,1,87.0,2.31,69.2,91.88,0.0,3.81
2014,1,11,2,86.98,2.3,51.5,92.5,0.0,3.87
2014,1,11,3,86.93,2.72,43.4,93.38,0.0,3.78
2014,1,11,4,86.89,2.81,47.5,92.3,0.0,3.86
2014,1,11,5,86.88,2.75,51.5,91.93,0.0,3.81
2014,1,11,6,86.9,2.62,58.2,91.5,0.0,3.69
2014,1,11,7,86.94,2.43,52.8,91.18,13.27,3.61
2014,1,11,8,87.0,2.76,39.3,84.34,120.97,4.84
2014,1,11,9,87.07,2.74,34.4,75.92,258.58,6.45
2014,1,11,10,87.08,2.25,55.0,65.53,388.33,8.66
2014,1,11,11,87.03,1.78,80.0,56.68,496.75,10.41
2014,1,11,12,86.99,1.24,67.2,51.46,557.15,11.29
2014,1,11,13,86.99,1.39,26.0,48.78,518.28,11.57
2014,1,11,14,87.01,2.23,9.0,47.73,422.85,11.52
2014,1,11,15,87.04,3.24,9.2,48.72,272.98,11.15
2014,1,11,16,87.09,2.75,14.5,59.62,123.75,9.58
2014,1,11,17,87.14,2.79,21.0,71.58,8.4,6.61
2014,1,11,18,87.2,3.01,17.0,75.24,0.0,5.49
2014,1,11,19,87.26,3.15,7.8,78.25,0.0,4.73
2014,1,11,20,87.32,3.33,358.8,81.89,0.0,4.06
2014,1,11,21,87.37,3.48,350.9,85.07,0.0,3.47
2014,1,11,22,87.41,3.63,345.3,88.24,0.0,2.96
2014,1,11,23,87.42,3.72,343.5,92.01,0.0,2.49
2014,1,12,0,87.39,3.81,345.7,96.61,0.0,2.06
2014,1,12,1,87.36,3.82,347.9,98.92,0.0,1.98
2014,1,12,2,87.37,4.13,341.7,100.0,0.0,1.73
2014,1,12,3,87.42,4.67,335.0,97.65,0.0,1.8
2014,1,12,4,87.48,5.08,337.3,95.05,0.0,1.39
2014,1,12,5,87.55,5.2,344.1,92.98,0.0,1.12
2014,1,12,6,87.61,4.86,349.2,93.3,0.0,0.86
2014,1,12,7,87.67,4.65,351.0,91.51,17.48,1.17
2014,1,12,8,87.74,4.99,352.2,75.4,175.52,4.48
2014,1,12,9,87.82,3.97,356.7,59.92,364.27,8.17
2014,1,12,10,87.85,2.14,15.7,43.86,519.08,11.97
2014,1,12,11,87.8,0.85,3.4,36.17,611.3,13.82
2014,1,12,12,87.72,0.48,322.7,31.69,652.58,14.95
2014,1,12,13,87.65,0.6,285.4,28.41,609.4,15.72
2014,1,12,14,87.61,0.66,270.9,26.35,516.4,16.05
2014,1,12,15,87.6,0.38,257.8,25.67,357.58,15.85
2014,1,12,16,87.62,0.53,145.7,37.5,164.57,14.15
2014,1,12,17,87.67,1.4,141.1,40.27,12.1,11.2
2014,1,12,18,87.74,1.38,142.6,43.72,0.0,9.78
2014,1,12,19,87.79,0.85,152.8,44.56,0.0,9.23
2014,1,12,20,87.83,0.33,215.1,44.6,0.0,8.94
2014,1,12,21,87.85,0.7,293.6,45.76,0.0,8.44
2014,1,12,22,87.85,1.03,315.0,47.36,0.0,7.69
2014,1,12,23,87.84,1.14,325.3,49.1,0.0,6.95
2014,1,13,0,87.82,1.14,320.0,49.87,0.0,6.47
2014,1,13,1,87.82,0.99,305.1,50.0,0.0,6.22
2014,1,13,2,87.81,0.87,292.2,49.61,0.0,6.16
2014,1,13,3,87.77,0.75,291.1,50.02,0.0,5.99
2014,1,13,4,87.73,0.69,298.4,51.02,0.0,5.74
2014,1,13,5,87.73,0.83,297.2,51.49,0.0,5.52
2014,1,13,6,87.73,0.89,288.4,52.0,0.0,5.25
2014,1,13,7,87.73,0.91,277.0,52.34,20.2,5.2
2014,1,13,8,87.75,0.91,272.5,53.69,185.48,7.18
2014,1,13,9,87.8,2.08,229.1,40.9,370.48,10.14
2014,1,13,10,87.81,3.78,223.8,36.0,517.72,12.6
2014,1,13,11,87.73,4.05,223.1,33.06,614.75,13.85
2014,1,13,12,87.61,4.0,224.2,31.83,614.33,14.33
2014,1,13,13,87.53,3.77,232.0,31.39,555.3,14.53
2014,1,13,14,87.47,3.58,238.5,31.03,411.45,14.78
2014,1,13,15,87.42,2.66,233.9,36.14,266.83,13.84
2014,1,13,16,87.39,1.53,226.3,53.36,119.28,11.32
2014,1,13,17,87.41,1.29,264.2,58.44,9.12,8.94
2014,1,13,18,87.49,1.94,315.4,60.12,0.0,8.16
2014,1,13,19,87.55,2.95,333.4,64.48,0.0,7.73
2014,1,13,20,87.57,2.78,340.5,73.27,0.0,6.6
2014,1,13,21,87.55,2.68,344.9,79.93,0.0,5.62
2014,1,13,22,87.53,3.01,342.4,88.77,0.0,4.25
2014,1,13,23,87.47,3.36,340.3,95.2,0.0,3.25
2014,1,14,0,87.42,3.73,340.1,97.43,0.0,2.86
2014,1,14,1,87.39,4.16,341.2,96.1,0.0,3.05
2014,1,14,2,87.38,4.58,344.3,95.28,0.0,3.06
2014,1,14,3,87.35,4.81,347.1,95.17,0.0,2.77
2014,1,14,4,87.33,5.24,348.8,94.36,0.0,2.41
2014,1,14,5,87.34,4.97,350.9,95.72,0.0,1.66
2014,1,14,6,87.35,4.82,351.2,97.39,0.0,0.94
2014,1,14,7,87.36,4.98,349.9,94.29,22.88,0.99
2014,1,14,8,87.4,6.52,349.4,75.98,198.02,3.64
2014,1,14,9,87.46,7.88,347.7,52.96,393.35,6.48
2014,1,14,10,87.47,7.99,349.9,33.79,549.08,9.35
2014,1,14,11,87.43,7.51,351.5,25.29,639.67,11.59
2014,1,14,12,87.36,6.92,348.7,23.09,665.28,13.02
2014,1,14,13,87.29,6.48,344.1,23.4,617.65,13.82
2014,1,14,14,87.25,6.35,342.0,25.41,523.38,13.99
2014,1,14,15,87.24,6.4,341.5,28.87,369.0,13.44
2014,1,14,16,87.27,5.59,340.3,39.48,179.57,11.39
2014,1,14,17,87.33,4.68,343.1,51.55,16.12,7.78
2014,1,14,18,87.39,4.59,341.2,58.55,0.0,6.23
2014,1,14,19,87.42,4.26,337.0,64.37,0.0,5.12
2014,1,14,20,87.42,4.37,329.9,68.79,0.0,4.31
2014,1,14,21,87.41,4.44,323.8,71.93,0.0,3.71
2014,1,14,22,87.41,4.35,319.4,73.88,0.0,3.26
2014,1,14,23,87.37,4.12,318.0,75.77,0.0,2.83
2014,1,15,0,87.34,3.76,321.2,77.87,0.0,2.44
2014,1,15,1,87.31,3.43,327.1,80.0,0.0,2.16
2014,1,15,2,87.29,3.17,330.7,81.76,0.0,2.09
2014,1,15,3,87.28,2.94,325.4,82.85,0.0,2.17
2014,1,15,4,87.28,2.76,315.4,83.13,0.0,2.32
2014,1,15,5,87.3,2.49,309.6,81.73,0.0,2.69
2014,1,15,6,87.32,2.03,310.8,79.31,0.0,3.15
2014,1,15,7,87.34,1.48,311.4,74.15,23.98,4.04
2014,1,15,8,87.38,0.88,293.4,63.29,199.23,6.88
2014,1,15,9,87.43,2.24,208.9,43.63,390.38,9.52
2014,1,15,10,87.46,3.67,201.4,35.41,543.15,11.3
2014,1,15,11,87.41,4.09,200.6,31.71,641.17,12.74
2014,1,15,12,87.33,4.36,201.1,29.71,670.22,13.77
2014,1,15,13,87.27,4.58,201.0,28.64,635.55,14.37
2014,1,15,14,87.24,4.74,199.5,28.6,533.47,14.57
2014,1,15,15,87.21,4.79,195.7,29.75,376.6,14.18
2014,1,15,16,87.2,3.73,184.9,37.51,183.25,12.19
2014,1,15,17,87.21,3.36,176.9,54.32,17.25,7.58
2014,1,15,18,87.24,3.28,182.1,58.11,0.0,6.02
2014,1,15,19,87.25,2.94,191.0,60.21,0.0,5.1
2014,1,15,20,87.25,2.57,200.3,61.64,0.0,4.38
2014,1,15,21,87.22,2.27,207.0,62.92,0.0,3.85
2014,1,15,22,87.19,2.06,211.7,64.02,0.0,3.52
2014,1,15,23,87.15,1.84,216.4,65.27,0.0,3.24
2014,1,16,0,87.1,1.61,218.9,66.25,0.0,3.1
2014,1,16,1,87.07,1.43,222.2,67.87,0.0,2.87
2014,1,16,2,87.04,1.25,234.1,69.62,0.0,2.7
2014,1,16,3,87.0,1.13,259.3,71.86,0.0,2.51
2014,1,16,4,86.97,1.15,289.9,73.82,0.0,2.42
2014,1,16,5,86.97,1.28,316.6,74.76,0.0,2.46
2014,1,16,6,86.97,1.31,332.7,75.21,0.0,2.52
2014,1,16,7,86.99,1.17,340.5,73.02,17.2,3.08
2014,1,16,8,87.02,0.98,352.4,64.98,163.88,5.51
2014,1,16,9,87.05,0.54,228.0,51.3,321.0,8.61
2014,1,16,10,87.05,2.75,198.0,42.75,471.2,11.33
2014,1,16,11,86.99,4.28,198.3,39.92,452.8,12.54
2014,1,16,12,86.91,5.26,198.3,38.47,445.95,13.09
2014,1,16,13,86.85,6.06,197.9,37.52,312.95,13.28
2014,1,16,14,86.82,6.68,196.3,37.42,299.83,13.09
2014,1,16,15,86.79,6.56,193.5,39.37,205.75,12.35
2014,1,16,16,86.78,5.66,191.3,45.65,92.9,10.87
2014,1,16,17,86.79,5.26,193.9,52.65,9.6,9.02
2014,1,16,18,86.81,4.42,195.6,57.59,0.0,7.87
2014,1,16,19,86.82,3.42,199.7,61.95,0.0,7.0
2014,1,16,20,86.81,2.73,205.8,65.45,0.0,6.33
2014,1,16,21,86.81,2.34,213.1,68.35,0.0,5.8
2014,1,16,22,86.8,2.09,219.8,70.82,0.0,5.19
2014,1,16,23,86.75,1.81,223.2,72.8,0.0,4.66
2014,1,17,0,86.68,1.66,226.2,74.08,0.0,4.4
2014,1,17,1,86.63,1.62,229.5,74.96,0.0,4.35
2014,1,17,2,86.59,1.6,225.0,75.45,0.0,4.47
2014,1,17,3,86.55,1.89,217.5,77.81,0.0,4.21
2014,1,17,4,86.5,2.09,213.7,80.67,0.0,3.75
2014,1,17,5,86.49,2.04,207.1,84.21,0.0,3.35
2014,1,17,6,86.49,1.98,201.6,88.21,0.0,3.02
2014,1,17,7,86.48,1.96,197.5,89.86,6.35,3.13
2014,1,17,8,86.48,2.83,196.8,87.0,36.88,3.87
2014,1,17,9,86.5,3.58,198.1,85.29,91.32,4.76
2014,1,17,10,86.48,5.14,199.6,83.33,131.7,5.65
2014,1,17,11,86.38,6.11,199.0,81.33,123.68,6.14
2014,1,17,12,86.25,6.64,198.4,80.34,178.27,6.4
