-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2019 through 12/31/2023 in LST
Location: Latitude  31.93   Longitude -4.42 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1307.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,T2M
2019,8,21,11,87.38,7.28,186.9,10.58,942.53,35.51
2019,8,21,12,87.32,7.4,189.4,10.04,980.53,36.53
2019,8,21,13,87.24,7.38,191.4,9.73,940.12,37.12
2019,8,21,14,87.18,7.18,193.7,9.7,828.1,37.3
2019,8,21,15,87.13,6.82,196.1,9.84,662.9,37.14
2019,8,21,16,87.13,6.16,198.8,10.39,443.5,36.48
2019,8,21,17,87.14,5.1,202.9,11.35,223.05,35.26
2019,8,21,18,87.18,2.62,205.3,14.52,35.45,32.09
2019,8,21,19,87.24,2.06,210.7,16.5,0.0,30.03
2019,8,21,20,87.32,1.4,229.4,17.13,0.0,29.6
2019,8,21,21,87.35,0.72,270.8,17.78,0.0,29.13
2019,8,21,22,87.36,0.75,350.8,18.99,0.0,28.13
2019,8,21,23,87.35,1.15,21.4,20.35,0.0,27.3
2019,8,22,0,87.33,1.37,35.2,22.02,0.0,26.74
2019,8,22,1,87.31,1.37,48.9,23.87,0.0,26.29
2019,8,22,2,87.3,1.32,69.1,25.37,0.0,25.91
2019,8,22,3,87.3,1.43,89.2,26.55,0.0,25.36
2019,8,22,4,87.32,1.56,103.3,27.36,0.0,24.7
2019,8,22,5,87.35,1.57,111.7,27.57,0.0,24.13
2019,8,22,6,87.39,1.28,118.6,25.79,76.57,24.83
2019,8,22,7,87.44,1.84,141.4,20.58,255.65,27.73
2019,8,22,8,87.48,3.76,173.3,17.04,453.9,30.91
2019,8,22,9,87.5,5.36,180.2,15.2,666.5,33.17
2019,8,22,10,87.48,5.69,181.9,14.16,816.7,34.5
2019,8,22,11,87.44,5.65,182.5,13.3,911.83,35.56
2019,8,22,12,87.39,5.46,183.0,12.55,936.92,36.44
2019,8,22,13,87.34,5.18,183.7,12.0,878.78,37.01
2019,8,22,14,87.29,4.8,184.8,11.78,743.03,37.11
2019,8,22,15,87.25,4.31,188.9,11.88,529.78,36.84
2019,8,22,16,87.24,3.63,199.5,12.46,333.88,36.07
2019,8,22,17,87.26,2.82,221.5,13.59,167.35,34.83
2019,8,22,18,87.32,1.71,255.4,16.79,27.02,31.99
2019,8,22,19,87.41,1.66,283.6,19.74,0.0,29.89
2019,8,22,20,87.5,2.17,302.4,21.68,0.0,29.35
2019,8,22,21,87.55,2.92,311.9,25.33,0.0,28.11
2019,8,22,22,87.56,3.3,314.9,29.35,0.0,27.06
2019,8,22,23,87.56,3.47,316.3,32.76,0.0,26.33
2019,8,23,0,87.54,3.56,317.6,34.15,0.0,25.85
2019,8,23,1,87.51,3.52,318.6,33.53,0.0,25.5
2019,8,23,2,87.48,3.34,318.8,32.15,0.0,25.23
2019,8,23,3,87.46,3.22,318.1,30.99,0.0,25.03
2019,8,23,4,87.45,3.07,317.9,30.63,0.0,24.77
2019,8,23,5,87.46,2.86,319.2,30.8,0.0,24.41
2019,8,23,6,87.48,2.58,322.7,28.25,67.47,25.64
2019,8,23,7,87.51,2.98,323.9,22.56,223.4,28.96
2019,8,23,8,87.53,1.33,283.5,17.86,403.0,32.11
2019,8,23,9,87.54,2.15,215.5,15.1,585.12,34.49
2019,8,23,10,87.53,3.22,203.5,13.59,757.0,36.15
2019,8,23,11,87.49,3.89,201.0,12.68,893.2,37.31
2019,8,23,12,87.45,4.24,200.9,12.07,922.38,38.08
2019,8,23,13,87.41,4.25,204.9,11.76,852.97,38.39
2019,8,23,14,87.37,4.0,215.2,11.88,766.62,38.13
2019,8,23,15,87.35,3.62,234.3,12.47,568.05,37.46
2019,8,23,16,87.35,3.6,263.5,13.68,349.35,36.33
2019,8,23,17,87.37,4.36,291.4,15.73,173.4,34.69
2019,8,23,18,87.42,5.13,312.0,19.65,27.23,32.02
2019,8,23,19,87.5,7.05,322.5,24.89,0.0,29.7
2019,8,23,20,87.6,8.82,329.0,30.6,0.0,28.02
2019,8,23,21,87.65,8.87,331.4,35.48,0.0,26.69
2019,8,23,22,87.66,8.62,331.2,39.24,0.0,25.75
2019,8,23,23,87.65,7.99,331.3,41.92,0.0,25.03
2019,8,24,0,87.63,7.16,332.3,43.21,0.0,24.62
2019,8,24,1,87.62,6.33,331.2,43.98,0.0,24.34
2019,8,24,2,87.62,5.77,327.9,44.17,0.0,24.18
2019,8,24,3,87.61,5.49,324.7,43.66,0.0,24.11
2019,8,24,4,87.6,5.01,323.8,42.78,0.0,24.07
2019,8,24,5,87.59,4.21,325.6,41.72,0.0,24.03
2019,8,24,6,87.6,3.89,325.8,38.3,64.85,24.89
2019,8,24,7,87.61,3.69,320.1,32.22,216.82,26.91
2019,8,24,8,87.62,2.8,296.1,24.68,394.33,29.92
2019,8,24,9,87.61,2.86,268.2,19.95,574.7,32.31
2019,8,24,10,87.58,3.15,258.5,16.98,776.88,34.04
2019,8,24,11,87.54,3.34,255.3,14.91,885.92,35.25
2019,8,24,12,87.49,3.43,257.0,13.44,924.65,36.06
2019,8,24,13,87.44,3.45,263.7,12.49,781.33,36.41
2019,8,24,14,87.39,3.52,273.4,12.0,608.25,36.33
2019,8,24,15,87.35,3.55,282.7,11.99,368.58,35.91
2019,8,24,16,87.32,3.63,289.5,12.5,206.25,35.22
2019,8,24,17,87.31,3.57,293.8,13.6,105.8,34.19
2019,8,24,18,87.33,2.32,296.9,18.46,16.15,31.34
2019,8,24,19,87.37,2.32,303.4,21.08,0.0,29.48
2019,8,24,20,87.43,2.21,315.4,22.21,0.0,28.76
2019,8,24,21,87.46,2.15,328.3,23.67,0.0,27.94
2019,8,24,22,87.45,2.16,338.5,24.97,0.0,27.21
2019,8,24,23,87.44,2.02,344.2,25.9,0.0,26.74
2019,8,25,0,87.42,1.65,341.2,27.06,0.0,26.2
2019,8,25,1,87.41,1.38,310.9,28.75,0.0,25.63
2019,8,25,2,87.43,2.03,274.2,30.44,0.0,25.16
2019,8,25,3,87.48,2.77,263.2,32.58,0.0,24.62
2019,8,25,4,87.53,2.52,263.2,34.8,0.0,24.34
2019,8,25,5,87.52,1.4,278.7,37.57,0.0,23.81
2019,8,25,6,87.49,1.19,345.8,37.29,48.17,24.26
2019,8,25,7,87.46,1.99,21.3,31.5,172.23,26.09
2019,8,25,8,87.45,1.9,28.3,22.68,317.1,28.7
2019,8,25,9,87.43,0.72,317.8,17.76,481.65,31.27
2019,8,25,10,87.39,2.08,239.7,15.62,648.65,33.29
2019,8,25,11,87.33,3.38,226.2,14.23,824.38,34.99
2019,8,25,12,87.27,4.22,223.0,13.7,811.1,36.01
2019,8,25,13,87.22,4.75,225.2,13.8,814.25,36.42
2019,8,25,14,87.18,4.82,232.0,14.68,565.1,36.02
2019,8,25,15,87.16,4.62,241.3,16.05,380.65,35.24
2019,8,25,16,87.18,4.82,251.4,18.64,262.33,33.74
2019,8,25,17,87.26,5.66,258.2,24.3,127.25,31.03
2019,8,25,18,87.4,6.35,265.8,35.21,20.48,27.3
2019,8,25,19,87.5,5.64,282.2,47.61,0.0,24.23
2019,8,25,20,87.51,4.39,309.1,51.38,0.0,23.25
2019,8,25,21,87.5,4.21,321.5,51.58,0.0,23.06
2019,8,25,22,87.5,4.59,320.0,54.45,0.0,22.6
2019,8,25,23,87.44,4.1,330.8,57.08,0.0,22.28
2019,8,26,0,87.35,3.22,340.2,58.91,0.0,22.23
2019,8,26,1,87.29,2.59,342.7,60.91,0.0,22.18
2019,8,26,2,87.25,2.19,342.1,62.46,0.0,22.16
2019,8,26,3,87.23,1.62,331.5,61.04,0.0,22.23
2019,8,26,4,87.2,1.35,302.3,58.77,0.0,22.24
2019,8,26,5,87.19,1.3,293.0,56.96,0.0,22.3
2019,8,26,6,87.2,1.01,291.0,58.23,47.42,23.07
2019,8,26,7,87.21,1.25,274.6,40.1,177.73,25.17
2019,8,26,8,87.24,2.22,242.4,31.1,352.6,27.61
2019,8,26,9,87.27,4.03,229.2,24.93,506.4,30.16
2019,8,26,10,87.27,5.14,220.2,23.14,382.2,31.69
2019,8,26,11,87.23,5.92,209.9,22.06,441.62,33.07
2019,8,26,12,87.17,6.67,203.5,21.77,436.0,33.78
2019,8,26,13,87.12,6.9,207.2,22.81,318.23,33.38
2019,8,26,14,87.08,6.23,223.2,25.26,257.98,32.2
2019,8,26,15,87.1,5.66,253.2,29.26,231.93,30.46
2019,8,26,16,87.14,5.63,283.3,34.6,150.75,28.51
2019,8,26,17,87.19,5.9,303.4,42.12,68.53,26.39
2019,8,26,18,87.28,6.6,309.4,54.38,10.52,23.71
2019,8,26,19,87.39,6.43,317.0,66.1,0.0,21.5
2019,8,26,20,87.42,4.92,333.0,68.39,0.0,20.75
2019,8,26,21,87.4,3.89,348.7,68.31,0.0,20.67
2019,8,26,22,87.37,3.01,349.1,68.15,0.0,20.85
2019,8,26,23,87.34,2.29,342.8,69.12,0.0,20.96
2019,8,27,0,87.3,1.69,331.8,70.63,0.0,20.99
2019,8,27,1,87.25,1.25,316.0,70.44,0.0,21.14
2019,8,27,2,87.21,1.06,256.4,66.59,0.0,21.41
2019,8,27,3,87.18,1.57,221.4,67.11,0.0,21.01
2019,8,27,4,87.17,1.81,212.8,67.35,0.0,20.42
2019,8,27,5,87.2,1.73,209.8,68.11,0.0,19.91
2019,8,27,6,87.25,1.4,204.5,66.89,61.53,20.85
2019,8,27,7,87.32,2.19,204.0,50.97,239.68,23.49
2019,8,27,8,87.37,4.08,198.4,40.23,458.62,26.36
2019,8,27,9,87.41,5.56,199.5,33.73,661.22,28.68
2019,8,27,10,87.41,6.59,198.7,29.44,807.75,30.45
2019,8,27,11,87.37,7.29,196.1,26.38,907.7,31.75
2019,8,27,12,87.32,7.75,194.1,23.96,933.6,32.73
2019,8,27,13,87.26,7.83,195.2,22.69,879.28,33.14
2019,8,27,14,87.21,7.42,198.2,22.46,767.03,33.1
2019,8,27,15,87.18,6.68,204.3,23.07,596.58,32.57
2019,8,27,16,87.19,5.68,214.3,24.53,351.73,31.7
2019,8,27,17,87.22,4.05,229.1,28.76,154.3,30.28
2019,8,27,18,87.28,2.42,250.2,42.7,17.42,27.73
2019,8,27,19,87.36,2.28,273.3,49.09,0.0,26.43
2019,8,27,20,87.44,2.27,293.1,51.64,0.0,25.7
2019,8,27,21,87.48,2.35,307.6,54.15,0.0,24.98
2019,8,27,22,87.48,2.4,319.6,56.97,0.0,24.29
2019,8,27,23,87.47,2.41,329.3,59.54,0.0,23.66
2019,8,28,0,87.43,2.39,337.6,60.92,0.0,23.22
2019,8,28,1,87.39,2.24,346.0,61.47,0.0,22.92
2019,8,28,2,87.35,1.96,353.9,61.26,0.0,22.7
2019,8,28,3,87.33,1.63,357.2,59.8,0.0,22.49
2019,8,28,4,87.33,1.4,350.1,58.43,0.0,22.23
2019,8,28,5,87.35,1.41,342.2,58.87,0.0,21.83
2019,8,28,6,87.36,1.37,341.7,60.64,57.45,22.5
2019,8,28,7,87.38,1.73,344.9,45.04,229.5,24.68
2019,8,28,8,87.42,1.0,212.7,34.54,449.58,28.09
2019,8,28,9,87.44,2.73,201.0,28.48,647.53,30.71
2019,8,28,10,87.44,3.49,202.2,25.87,792.25,32.29
2019,8,28,11,87.42,3.85,203.6,24.0,780.15,33.46
2019,8,28,12,87.38,3.89,204.1,22.75,791.55,34.19
2019,8,28,13,87.32,3.67,203.4,21.92,695.2,34.58
2019,8,28,14,87.26,3.31,204.9,21.56,532.7,34.61
2019,8,28,15,87.23,2.88,213.1,21.82,172.52,34.22
2019,8,28,16,87.24,2.53,236.6,23.16,121.85,33.24
2019,8,28,17,87.28,2.73,272.7,27.96,66.53,31.46
2019,8,28,18,87.35,3.25,301.9,42.69,10.18,28.29
2019,8,28,19,87.45,5.01,316.2,48.83,0.0,25.99
2019,8,28,20,87.57,6.72,323.9,57.08,0.0,23.91
2019,8,28,21,87.62,6.87,330.4,65.45,0.0,22.27
2019,8,28,22,87.63,6.28,341.9,69.84,0.0,21.35
2019,8,28,23,87.6,5.51,358.0,72.59,0.0,20.78
2019,8,29,0,87.56,4.64,11.6,76.1,0.0,20.17
2019,8,29,1,87.53,3.83,20.3,79.0,0.0,19.61
2019,8,29,2,87.51,2.85,24.7,82.66,0.0,19.04
2019,8,29,3,87.52,2.15,22.4,85.03,0.0,18.71
2019,8,29,4,87.53,1.7,13.3,86.07,0.0,18.48
2019,8,29,5,87.52,1.49,0.8,85.28,0.0,18.31
2019,8,29,6,87.52,1.88,0.3,77.17,50.97,19.33
2019,8,29,7,87.54,1.51,2.3,64.35,188.12,21.23
2019,8,29,8,87.57,0.44,301.9,51.66,371.88,23.97
2019,8,29,9,87.6,0.94,242.1,43.08,534.4,26.22
2019,8,29,10,87.63,1.84,225.0,38.25,651.55,27.84
2019,8,29,11,87.63,3.25,221.9,34.59,667.88,29.56
2019,8,29,12,87.61,4.34,224.8,33.93,659.22,29.99
2019,8,29,13,87.58,4.54,231.2,35.91,691.28,29.3
2019,8,29,14,87.55,3.76,236.8,38.08,620.75,28.51
2019,8,29,15,87.53,2.54,242.0,38.56,441.58,28.37
2019,8,29,16,87.52,1.24,239.5,38.72,216.93,28.25
2019,8,29,17,87.52,0.33,160.5,42.48,94.2,27.73
2019,8,29,18,87.53,0.63,88.2,53.98,10.9,26.39
2019,8,29,19,87.56,1.35,59.8,56.02,0.0,25.18
2019,8,29,20,87.61,2.52,47.9,57.36,0.0,24.04
2019,8,29,21,87.65,3.56,39.2,59.93,0.0,22.9
2019,8,29,22,87.72,4.47,30.2,60.48,0.0,22.08
2019,8,29,23,87.75,4.95,22.3,61.1,0.0,21.49
2019,8,30,0,87.75,4.85,13.3,63.76,0.0,20.78
2019,8,30,1,87.75,4.64,8.3,67.48,0.0,20.16
2019,8,30,2,87.73,4.22,10.8,73.14,0.0,19.48
2019,8,30,3,87.7,3.91,18.3,77.92,0.0,18.91
2019,8,30,4,87.67,3.64,26.8,80.64,0.0,18.5
2019,8,30,5,87.66,3.32,31.8,82.14,0.0,18.19
2019,8,30,6,87.68,3.45,30.9,78.22,36.83,18.7
2019,8,30,7,87.71,3.54,27.8,68.45,141.35,20.23
2019,8,30,8,87.74,2.17,35.4,56.76,255.1,22.49
2019,8,30,9,87.74,0.23,95.0,45.98,407.98,24.63
2019,8,30,10,87.72,1.87,223.9,41.13,484.85,26.32
2019,8,30,11,87.67,3.03,231.8,39.49,388.17,27.27
2019,8,30,12,87.62,3.47,235.0,39.0,492.25,27.79
2019,8,30,13,87.57,3.46,235.3,38.88,529.45,28.04
2019,8,30,14,87.52,3.3,233.8,38.98,519.65,28.1
2019,8,30,15,87.48,3.16,233.9,39.74,474.45,27.89
2019,8,30,16,87.46,3.04,234.1,41.31,293.85,27.46
2019,8,30,17,87.46,2.76,230.3,45.53,140.65,26.61
2019,8,30,18,87.46,2.44,220.3,61.3,14.48,24.52
2019,8,30,19,87.49,3.43,219.7,68.01,0.0,22.91
2019,8,30,20,87.54,4.2,221.6,73.76,0.0,21.55
2019,8,30,21,87.58,4.25,221.6,79.51,0.0,20.56
2019,8,30,22,87.57,3.6,224.0,83.34,0.0,19.88
2019,8,30,23,87.55,2.61,234.2,85.19,0.0,19.44
2019,8,31,0,87.5,1.92,256.5,86.34,0.0,19.11
2019,8,31,1,87.44,1.67,276.5,86.86,0.0,18.83
2019,8,31,2,87.39,1.61,291.9,87.01,0.0,18.57
2019,8,31,3,87.36,1.7,309.5,86.25,0.0,18.38
2019,8,31,4,87.35,1.84,326.7,84.76,0.0,18.24
2019,8,31,5,87.36,2.03,338.4,83.13,0.0,18.06
2019,8,31,6,87.38,2.41,350.2,76.01,62.53,19.3
2019,8,31,7,87.4,3.19,353.5,60.26,256.33,22.08
2019,8,31,8,87.42,2.85,10.7,46.91,483.55,25.36
2019,8,31,9,87.45,2.53,28.1,39.61,681.88,27.34
2019,8,31,10,87.44,2.13,41.4,35.43,844.0,28.58
2019,8,31,11,87.41,1.67,52.0,32.5,931.2,29.45
2019,8,31,12,87.38,1.22,60.1,30.65,932.97,29.8
2019,8,31,13,87.33,0.82,66.2,29.38,809.88,30.09
2019,8,31,14,87.28,0.48,59.7,28.91,640.12,29.87
2019,8,31,15,87.24,0.23,28.8,29.11,342.15,29.42
2019,8,31,16,87.23,0.31,321.6,30.2,227.5,28.68
2019,8,31,17,87.24,0.64,316.3,32.96,114.32,27.79
2019,8,31,18,87.27,0.81,329.6,45.5,14.1,26.18
2019,8,31,19,87.33,1.11,344.8,54.0,0.0,25.01
2019,8,31,20,87.4,1.44,9.6,54.99,0.0,24.17
2019,8,31,21,87.42,1.84,27.8,56.09,0.0,23.21
2019,8,31,22,87.41,2.26,36.9,57.97,0.0,21.89
2019,8,31,23,87.4,2.47,38.3,60.34,0.0,20.87
2019,9,1,0,87.36,2.57,34.6,62.76,0.0,20.03
2019,9,1,1,87.32,2.7,30.0,64.47,0.0,19.33
2019,9,1,2,87.29,2.85,25.3,65.77,0.0,18.71
2019,9,1,3,87.26,2.92,20.7,66.85,0.0,18.13
2019,9,1,4,87.25,2.88,17.6,67.96,0.0,17.58
2019,9,1,5,87.26,2.81,15.1,68.69,0.0,17.12
2019,9,1,6,87.29,2.75,13.2,65.39,70.32,18.31
2019,9,1,7,87.31,3.07,14.5,50.79,275.73,21.28
2019,9,1,8,87.34,1.49,51.8,37.89,496.67,24.65
2019,9,1,9,87.37,0.73,116.9,31.59,691.38,26.63
2019,9,1,10,87.37,1.14,165.8,27.72,838.55,28.07
2019,9,1,11,87.34,1.57,180.7,25.11,930.6,29.19
2019,9,1,12,87.29,1.85,188.1,23.34,953.47,30.02
2019,9,1,13,87.23,2.04,193.3,22.13,915.53,30.56
2019,9,1,14,87.16,2.26,194.9,21.51,789.25,30.74
2019,9,1,15,87.12,2.53,197.5,21.53,623.8,30.59
2019,9,1,16,87.1,2.89,203.0,22.47,380.02,29.99
2019,9,1,17,87.11,3.27,209.3,25.23,167.5,28.75
2019,9,1,18,87.15,2.54,212.1,41.99,15.8,25.61
2019,9,1,19,87.2,2.75,217.6,48.01,0.0,23.92
2019,9,1,20,87.24,2.61,219.9,51.54,0.0,23.1
2019,9,1,21,87.23,2.52,217.6,54.75,0.0,22.32
2019,9,1,22,87.25,3.11,230.9,55.85,0.0,21.61
2019,9,1,23,87.3,4.53,252.9,55.41,0.0,21.53
2019,9,2,0,87.32,6.04,263.7,60.18,0.0,20.93
2019,9,2,1,87.34,6.98,267.5,66.18,0.0,20.13
2019,9,2,2,87.36,6.22,271.2,71.02,0.0,19.28
2019,9,2,3,87.35,4.01,280.0,72.32,0.0,18.76
2019,9,2,4,87.29,1.97,306.8,70.37,0.0,18.48
2019,9,2,5,87.25,1.83,330.5,70.39,0.0,18.17
2019,9,2,6,87.25,1.93,335.6,64.87,62.75,19.28
2019,9,2,7,87.29,1.45,331.5,54.09,261.38,20.92
2019,9,2,8,87.34,2.37,210.5,49.04,479.6,23.22
2019,9,2,9,87.4,4.54,211.6,45.19,682.2,25.23
2019,9,2,10,87.42,5.63,214.0,41.92,818.58,26.71
2019,9,2,11,87.41,6.08,216.0,39.92,908.42,27.56
2019,9,2,12,87.39,6.63,219.1,39.37,838.35,27.84
2019,9,2,13,87.36,6.83,222.6,40.62,566.38,27.46
2019,9,2,14,87.33,6.47,225.1,41.54,515.78,27.18
2019,9,2,15,87.3,5.7,225.7,41.92,370.17,26.96
2019,9,2,16,87.29,4.81,223.1,42.99,222.8,26.45
2019,9,2,17,87.28,3.77,215.3,46.08,93.55,25.6
2019,9,2,18,87.29,2.6,221.7,59.13,9.05,23.22
2019,9,2,19,87.42,3.17,260.4,65.54,0.0,21.63
2019,9,2,20,87.54,4.7,289.8,69.14,0.0,20.61
2019,9,2,21,87.6,5.89,302.6,74.22,0.0,19.26
2019,9,2,22,87.63,6.44,311.7,74.72,0.0,18.32
2019,9,2,23,87.63,5.6,323.9,71.43,0.0,17.78
2019,9,3,0,87.57,3.88,339.5,69.43,0.0,17.41
2019,9,3,1,87.5,2.93,349.2,70.73,0.0,17.12
2019,9,3,2,87.47,2.46,347.3,74.43,0.0,16.5
2019,9,3,3,87.45,2.31,350.3,75.77,0.0,16.28
2019,9,3,4,87.46,2.3,357.5,76.39,0.0,16.2
2019,9,3,5,87.49,2.35,3.9,76.59,0.0,16.21
2019,9,3,6,87.53,2.59,10.0,74.7,50.85,17.28
2019,9,3,7,87.58,2.1,9.3,62.21,229.88,19.89
2019,9,3,8,87.61,1.12,219.9,46.59,446.0,23.69
2019,9,3,9,87.64,3.13,209.4,40.27,651.78,26.12
2019,9,3,10,87.64,4.19,210.7,36.91,785.72,27.64
2019,9,3,11,87.62,5.11,212.8,34.29,884.8,28.76
2019,9,3,12,87.6,5.71,216.8,32.36,915.15,29.45
2019,9,3,13,87.56,5.83,222.2,30.97,852.33,29.8
2019,9,3,14,87.51,5.6,226.7,29.8,690.95,29.84
2019,9,3,15,87.48,5.12,228.8,28.51,499.52,29.79
2019,9,3,16,87.47,4.47,230.9,27.48,282.95,29.49
2019,9,3,17,87.48,3.04,235.7,30.61,117.28,28.34
2019,9,3,18,87.52,1.39,244.0,49.45,11.35,25.33
2019,9,3,19,87.59,0.81,288.7,49.66,0.0,24.48
2019,9,3,20,87.65,1.11,354.3,48.32,0.0,24.06
2019,9,3,21,87.68,1.49,16.4,48.96,0.0,22.93
2019,9,3,22,87.68,1.37,29.4,51.39,0.0,21.88
2019,9,3,23,87.68,1.15,41.5,52.97,0.0,21.2
2019,9,4,0,87.65,0.9,49.1,53.02,0.0,20.8
2019,9,4,1,87.61,0.72,39.4,54.1,0.0,20.31
2019,9,4,2,87.57,0.89,14.3,55.4,0.0,19.53
2019,9,4,3,87.55,1.33,359.6,58.84,0.0,18.49
2019,9,4,4,87.55,1.83,354.0,62.68,0.0,17.52
2019,9,4,5,87.56,2.21,353.8,64.66,0.0,16.82
2019,9,4,6,87.59,2.31,355.5,63.87,57.75,17.73
2019,9,4,7,87.62,3.17,358.7,49.19,235.48,20.88
2019,9,4,8,87.63,2.2,23.1,39.46,426.25,24.32
2019,9,4,9,87.64,1.63,50.5,32.55,606.17,26.64
2019,9,4,10,87.61,1.16,85.1,28.91,788.47,28.15
2019,9,4,11,87.57,1.15,135.7,26.99,829.25,29.22
2019,9,4,12,87.53,1.48,173.0,25.76,812.53,30.0
2019,9,4,13,87.48,1.9,196.8,25.42,641.62,30.24
2019,9,4,14,87.43,2.29,214.3,26.16,268.2,29.91
2019,9,4,15,87.41,2.65,231.7,27.72,180.6,29.22
2019,9,4,16,87.4,2.84,249.8,30.02,163.1,28.31
2019,9,4,17,87.4,2.88,265.4,33.88,65.72,27.04
2019,9,4,18,87.4,2.66,270.4,49.26,6.2,24.55
2019,9,4,19,87.47,4.34,265.2,57.39,0.0,22.45
2019,9,4,20,87.58,4.5,257.9,65.1,0.0,20.47
2019,9,4,21,87.57,1.55,250.7,73.36,0.0,19.28
2019,9,4,22,87.52,0.66,95.2,75.68,0.0,18.8
2019,9,4,23,87.47,0.96,72.3,81.34,0.0,18.04
2019,9,5,0,87.46,0.96,61.3,82.35,0.0,17.67
2019,9,5,1,87.42,0.92,32.1,80.02,0.0,17.58
2019,9,5,2,87.35,0.97,19.2,78.21,0.0,17.53
2019,9,5,3,87.31,1.07,7.0,78.01,0.0,17.38
2019,9,5,4,87.29,1.46,355.3,78.45,0.0,17.23
2019,9,5,5,87.27,1.74,353.1,78.77,0.0,17.29
2019,9,5,6,87.27,2.11,357.8,75.33,59.03,17.97
2019,9,5,7,87.28,2.71,7.0,61.67,257.52,19.99
2019,9,5,8,87.31,2.33,37.5,50.26,480.35,22.41
2019,9,5,9,87.34,2.38,67.0,43.03,676.83,24.46
2019,9,5,10,87.34,2.41,86.4,39.26,820.47,25.75
2019,9,5,11,87.31,2.35,100.5,37.35,911.45,26.46
2019,9,5,12,87.28,2.17,106.3,36.6,929.85,26.82
2019,9,5,13,87.24,1.85,99.0,36.88,887.9,26.72
2019,9,5,14,87.2,1.59,76.9,37.63,710.5,26.33
2019,9,5,15,87.18,1.63,51.2,38.38,513.9,25.96
2019,9,5,16,87.18,1.95,36.0,39.88,287.0,25.42
2019,9,5,17,87.19,2.19,27.7,44.13,120.75,24.58
2019,9,5,18,87.21,2.03,22.9,59.1,9.93,22.56
2019,9,5,19,87.23,2.51,24.0,61.63,0.0,21.41
2019,9,5,20,87.27,2.86,27.7,61.38,0.0,20.87
2019,9,5,21,87.28,2.93,34.6,61.22,0.0,20.34
2019,9,5,22,87.26,2.91,42.4,61.46,0.0,19.73
2019,9,5,23,87.26,2.91,49.3,62.14,0.0,19.04
2019,9,6,0,87.24,2.93,55.4,63.14,0.0,18.47
2019,9,6,1,87.2,2.94,59.1,64.24,0.0,17.99
2019,9,6,2,87.16,2.94,61.3,65.07,0.0,17.63
2019,9,6,3,87.15,3.13,63.6,64.66,0.0,17.66
2019,9,6,4,87.16,3.17,60.7,64.93,0.0,17.46
2019,9,6,5,87.19,3.21,56.3,65.66,0.0,17.22
2019,9,6,6,87.22,3.39,54.2,64.17,54.15,17.86
2019,9,6,7,87.26,4.14,58.2,54.52,244.07,19.48
2019,9,6,8,87.29,4.66,83.8,47.73,475.15,21.57
2019,9,6,9,87.32,5.53,101.7,40.44,663.83,23.97
2019,9,6,10,87.29,5.56,108.7,36.61,814.05,25.57
2019,9,6,11,87.25,5.35,116.2,33.61,907.6,26.99
2019,9,6,12,87.19,5.1,124.5,31.52,930.4,28.0
2019,9,6,13,87.13,4.84,131.2,30.13,886.2,28.6
2019,9,6,14,87.06,4.6,135.3,29.48,717.5,28.76
2019,9,6,15,87.03,4.37,135.6,29.91,525.9,28.38
2019,9,6,16,87.03,4.18,133.5,32.47,316.2,27.22
2019,9,6,17,87.06,3.3,130.9,39.79,122.85,25.47
2019,9,6,18,87.1,2.39,122.9,53.21,7.62,23.27
2019,9,6,19,87.15,1.94,108.1,58.38,0.0,21.99
2019,9,6,20,87.22,1.75,95.3,60.89,0.0,20.99
2019,9,6,21,87.24,1.29,110.8,65.09,0.0,20.45
2019,9,6,22,87.22,1.4,146.6,65.23,0.0,19.89
2019,9,6,23,87.2,1.98,167.8,66.78,0.0,18.85
2019,9,7,0,87.18,1.92,185.4,67.55,0.0,18.45
2019,9,7,1,87.14,1.53,197.5,68.16,0.0,18.36
2019,9,7,2,87.1,1.14,207.7,67.51,0.0,18.46
2019,9,7,3,87.08,0.77,191.2,64.39,0.0,18.26
2019,9,7,4,87.09,1.0,126.1,64.33,0.0,17.51
2019,9,7,5,87.11,1.62,108.3,68.86,0.0,16.39
2019,9,7,6,87.15,1.86,102.4,71.65,47.5,16.55
2019,9,7,7,87.19,3.07,108.0,56.63,210.73,18.93
2019,9,7,8,87.22,4.43,124.3,46.67,415.25,21.53
2019,9,7,9,87.24,5.12,136.1,43.43,635.97,23.0
2019,9,7,10,87.24,5.38,148.8,43.86,757.8,23.66
2019,9,7,11,87.23,5.68,160.4,46.07,863.72,23.82
2019,9,7,12,87.22,5.85,169.7,48.98,851.88,23.64
